日志如下PS D:\fake_news> & D:/withoutchinese_anaconda/envs/fake_news_detection/python.exe d:/fake_news/models/DL_Models/BERT2.py
D:\withoutchinese_anaconda\envs\fake_news_detection\lib\site-packages\torchvision\datapoints\__init__.py:12: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
D:\withoutchinese_anaconda\envs\fake_news_detection\lib\site-packages\torchvision\transforms\v2\__init__.py:54: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
Some weights of BertForSequenceClassification were not initialized from the model checkpoint at bert-base-chinese and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
D:\withoutchinese_anaconda\envs\fake_news_detection\lib\site-packages\transformers\optimization.py:591: FutureWarning: This implementation of AdamW is deprecated and will be removed in a future version. Use the PyTorch implementation torch.optim.AdamW instead, or set `no_deprecation_warning=True` to disable this warning
  warnings.warn(
D:\withoutchinese_anaconda\envs\fake_news_detection\lib\site-packages\torchvision\datapoints\__init__.py:12: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
D:\withoutchinese_anaconda\envs\fake_news_detection\lib\site-packages\torchvision\datapoints\__init__.py:12: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
D:\withoutchinese_anaconda\envs\fake_news_detection\lib\site-packages\torchvision\datapoints\__init__.py:12: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
D:\withoutchinese_anaconda\envs\fake_news_detection\lib\site-packages\torchvision\datapoints\__init__.py:12: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
D:\withoutchinese_anaconda\envs\fake_news_detection\lib\site-packages\torchvision\transforms\v2\__init__.py:54: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
D:\withoutchinese_anaconda\envs\fake_news_detection\lib\site-packages\torchvision\transforms\v2\__init__.py:54: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
D:\withoutchinese_anaconda\envs\fake_news_detection\lib\site-packages\torchvision\transforms\v2\__init__.py:54: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
D:\withoutchinese_anaconda\envs\fake_news_detection\lib\site-packages\torchvision\transforms\v2\__init__.py:54: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
Epoch 1 | Step 0/11481 | Loss: 1.4294
Epoch 1 | Step 100/11481 | Loss: 1.4615
Epoch 1 | Step 200/11481 | Loss: 1.4035
Epoch 1 | Step 300/11481 | Loss: 1.3200
Epoch 1 | Step 400/11481 | Loss: 1.1734
Epoch 1 | Step 500/11481 | Loss: 1.1202
Epoch 1 | Step 600/11481 | Loss: 1.1155
Epoch 1 | Step 700/11481 | Loss: 1.0527
Epoch 1 | Step 800/11481 | Loss: 0.9132
Epoch 1 | Step 900/11481 | Loss: 0.6765
Epoch 1 | Step 1000/11481 | Loss: 0.6536
Epoch 1 | Step 1100/11481 | Loss: 0.5898
Epoch 1 | Step 1200/11481 | Loss: 0.4406
Epoch 1 | Step 1300/11481 | Loss: 0.4308
Epoch 1 | Step 1400/11481 | Loss: 0.3972
Epoch 1 | Step 1500/11481 | Loss: 0.4860
Epoch 1 | Step 1600/11481 | Loss: 0.3234
Epoch 1 | Step 1700/11481 | Loss: 0.2643
Epoch 1 | Step 1800/11481 | Loss: 0.6453
Epoch 1 | Step 1900/11481 | Loss: 0.5965
Epoch 1 | Step 2000/11481 | Loss: 0.4021
Epoch 1 | Step 2100/11481 | Loss: 0.3611
Epoch 1 | Step 2200/11481 | Loss: 0.5013
Epoch 1 | Step 2300/11481 | Loss: 0.2380
Epoch 1 | Step 2400/11481 | Loss: 0.3521
Epoch 1 | Step 2500/11481 | Loss: 0.4863
Epoch 1 | Step 2600/11481 | Loss: 0.1703
Epoch 1 | Step 2700/11481 | Loss: 0.1212
Epoch 1 | Step 2800/11481 | Loss: 0.1712
Epoch 1 | Step 2900/11481 | Loss: 0.3255
Epoch 1 | Step 3000/11481 | Loss: 0.3135
Epoch 1 | Step 3100/11481 | Loss: 0.5695
Epoch 1 | Step 3200/11481 | Loss: 0.3014
Epoch 1 | Step 3300/11481 | Loss: 0.3857
Epoch 1 | Step 3400/11481 | Loss: 0.1060
Epoch 1 | Step 3500/11481 | Loss: 0.2259
Epoch 1 | Step 3600/11481 | Loss: 0.1926
Epoch 1 | Step 3700/11481 | Loss: 0.4215
Epoch 1 | Step 3800/11481 | Loss: 0.2135
Epoch 1 | Step 3900/11481 | Loss: 0.2242
Epoch 1 | Step 4000/11481 | Loss: 0.6231
Epoch 1 | Step 4100/11481 | Loss: 0.2436
Epoch 1 | Step 4200/11481 | Loss: 0.2894
Epoch 1 | Step 4300/11481 | Loss: 0.2471
Epoch 1 | Step 4400/11481 | Loss: 0.1303
Epoch 1 | Step 4500/11481 | Loss: 0.2093
Epoch 1 | Step 4600/11481 | Loss: 0.0686
Epoch 1 | Step 4700/11481 | Loss: 0.2853
Epoch 1 | Step 4800/11481 | Loss: 0.1606
Epoch 1 | Step 4900/11481 | Loss: 0.1534
Epoch 1 | Step 5000/11481 | Loss: 0.1788
Epoch 1 | Step 5100/11481 | Loss: 0.4185
Epoch 1 | Step 5200/11481 | Loss: 0.6084
Epoch 1 | Step 5300/11481 | Loss: 0.0867
Epoch 1 | Step 5400/11481 | Loss: 0.1853
Epoch 1 | Step 5500/11481 | Loss: 0.0883
Epoch 1 | Step 5600/11481 | Loss: 0.2010
Epoch 1 | Step 5700/11481 | Loss: 0.2494
Epoch 1 | Step 5800/11481 | Loss: 0.4623
Epoch 1 | Step 5900/11481 | Loss: 0.4286
Epoch 1 | Step 6000/11481 | Loss: 0.1403
Epoch 1 | Step 6100/11481 | Loss: 0.1135
Epoch 1 | Step 6200/11481 | Loss: 0.5736
Epoch 1 | Step 6300/11481 | Loss: 0.1879
Epoch 1 | Step 6400/11481 | Loss: 0.5466
Epoch 1 | Step 6500/11481 | Loss: 0.3731
Epoch 1 | Step 6600/11481 | Loss: 0.2545
Epoch 1 | Step 6700/11481 | Loss: 0.2566
Epoch 1 | Step 6800/11481 | Loss: 0.2935
Epoch 1 | Step 6900/11481 | Loss: 0.4071
Epoch 1 | Step 7000/11481 | Loss: 0.1909
Epoch 1 | Step 7100/11481 | Loss: 0.3993
Epoch 1 | Step 7200/11481 | Loss: 0.2921
Epoch 1 | Step 7300/11481 | Loss: 0.2019
Epoch 1 | Step 7400/11481 | Loss: 0.2028
Epoch 1 | Step 7500/11481 | Loss: 0.3945
Epoch 1 | Step 7600/11481 | Loss: 0.1324
Epoch 1 | Step 7700/11481 | Loss: 0.2430
Epoch 1 | Step 7800/11481 | Loss: 0.4072
Epoch 1 | Step 7900/11481 | Loss: 0.1338
Epoch 1 | Step 8000/11481 | Loss: 0.5262
Epoch 1 | Step 8100/11481 | Loss: 0.0598
Epoch 1 | Step 8200/11481 | Loss: 0.4472
Epoch 1 | Step 8300/11481 | Loss: 0.4633
Epoch 1 | Step 8400/11481 | Loss: 0.0676
Epoch 1 | Step 8500/11481 | Loss: 0.1931
Epoch 1 | Step 8600/11481 | Loss: 0.0473
Epoch 1 | Step 8700/11481 | Loss: 0.2783
Epoch 1 | Step 8800/11481 | Loss: 0.2493
Epoch 1 | Step 8900/11481 | Loss: 0.2599
Epoch 1 | Step 9000/11481 | Loss: 0.0777
Epoch 1 | Step 9100/11481 | Loss: 0.3330
Epoch 1 | Step 9200/11481 | Loss: 0.0467
Epoch 1 | Step 9300/11481 | Loss: 0.2781
Epoch 1 | Step 9400/11481 | Loss: 0.3267
Epoch 1 | Step 9500/11481 | Loss: 0.2451
Epoch 1 | Step 9600/11481 | Loss: 0.3329
Epoch 1 | Step 9700/11481 | Loss: 0.0725
Epoch 1 | Step 9800/11481 | Loss: 0.3017
Epoch 1 | Step 9900/11481 | Loss: 0.3890
Epoch 1 | Step 10000/11481 | Loss: 0.1670
Epoch 1 | Step 10100/11481 | Loss: 0.1640
Epoch 1 | Step 10200/11481 | Loss: 0.3554
Epoch 1 | Step 10300/11481 | Loss: 0.4096
Epoch 1 | Step 10400/11481 | Loss: 0.1849
